bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 902,Relating to a clarification of the law governing eligibility of National Association for Stock Car Auto Racing events for funding under the Major Events trust fund.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 996,Relating to the effect of certain agreements with a collective bargaining organization on certain state-funded public work contracts.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 1052,Relating to designating September as Hydrocephalus Awareness Month.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 1558,Relating to the authority of a municipality to regulate churches that provide overnight shelter for children.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 1559,Relating to public school Internet website information concerning local programs and services available to assist homeless students.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 1954,Relating to the licensing of vehicles for hire and passenger transportation services by certain airport governing boards; authorizing the imposition of fees; expanding the authorization to require an occupational license; amending a provision subject to a criminal penalty.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 1955,"Relating to false or misleading packaging, labeling, or advertising of certain abusable synthetic substances; providing civil penalties; creating a criminal offense.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 1962,Relating to the franchise tax and alternative revenue sources and spending priorities for this state; repealing the franchise tax.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2189,Relating to a developmentally disabled offender program established by the Texas Department of Criminal Justice.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2199,"Relating to the amount of a sales and use tax refund for tangible personal property used to provide cable television service, Internet access service, or telecommunications services.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2286,Relating to the eligibility of certain victims of trafficking of persons for an order of nondisclosure; authorizing a fee.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2287,Relating to the qualifications required of an appraisal district employee in order to testify as to the value of real property in certain ad valorem tax appeals.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2288,Relating to the correction of an ad valorem tax appraisal roll.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2289,Relating to the security of the electric grid.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2290,Relating to designating January as Human Trafficking Prevention Month.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2291,Relating to the payment of restitution to certain individuals depicted in child pornography and to increasing the punishment for certain individuals convicted of the offense of possession or promotion of child pornography.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2292,Relating to the award of attorney's fees in a judicial appeal of certain ad valorem tax determinations.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2319,Relating to the prosecution of the offense of prostitution; increasing a criminal penalty.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2493,Relating to the self-directed and  semi-independent status of the State Securities Board; authorizing fees.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2501,"Relating to the powers and duties of the Shale Creek Water Control and Improvement District; providing authority to issue bonds, impose a tax, and levy assessments for roadway purposes.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2506,Relating to an exemption for certain tangible personal property related to medical data centers from the sales and use tax.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2508,"Relating to the powers and duties of the Alpha Ranch Water Control and Improvement District of Denton and Wise Counties; providing authority to issue bonds, impose a tax, and levy assessments for roadway purposes.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2509,"Relating to the powers and duties of the Brookfield Water Control and Improvement District; providing authority to issue bonds, impose a tax, and levy assessments for roadway purposes.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2534,Relating to the regulation of state trust companies.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2552,Relating to the powers and duties of the Canyon Falls Municipal Utility District No. 1 of Denton County; providing authority to issue bonds and impose a tax.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2594,Relating to the modification or termination of restrictions by petition in certain real estate developments with certain amenities.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2637,Relating to apportionment of margin from receipts from the sale of locomotives for purposes of the franchise tax.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2674,Relating to the determination of cost of goods sold for purposes of computing the franchise tax.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2718,Relating to a program to allow faith- and community-based organizations to offer supplemental assistance to certain recipients of public assistance.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2761,Relating to the awarding of certain contracts of the Veterans' Land Board to veteran-owned businesses.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2851,Relating to the limitation on the liability of the nonprofit corporation established by the Texas Public Finance Authority to issue revenue bonds for open-enrollment charter schools to provide educational facilities.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2896,Relating to apportionment of certain receipts of a broadcaster under the franchise tax.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2899,Relating to restrictions on branch office licenses and employees under the Private Security Act.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 2908,"Relating to authorizing patients with certain terminal illnesses and severe chronic diseases to access certain investigational drugs, biological products, and devices that are in clinical trials.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3012,Relating to appraisal review boards; amending provisions subject to a criminal penalty.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3013,Relating to the mediation and settlement of certain disputes relating to ad valorem taxation.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3014,"Relating to the administration of ""pay for success"" contracts for state agencies.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3094,Relating to the regulation of consumer credit transactions and the regulatory authority of the Office of Consumer Credit Commissioner; amending provisions subject to a criminal penalty.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3132,Relating to eligibility requirements to act as a financial adviser or investment adviser in relation to certain public securities.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3231,Relating to perpetual care cemeteries.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3297,Relating to pretrial settlement discussions during ad valorem tax appeals.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3411,Relating to the review by certain governmental entities of a permit application for a solid waste facility.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3412,Relating to a limitation on the expansion of certain landfills.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3425,Relating to the creation of a intrastate investment market for purposes of trading securities issued under the intrastate crowdfunding exemption from federal securities laws.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3428,Relating to the temporary continuation of utility service for real property of a decedent.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3434,"Relating to the definition of ""person"" under the Uniform Commercial Code.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3458,Relating to a franchise tax credit for recycling of oil and gas drill cuttings.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3468,Relating to the exemption of certain entities that operate ambulances from certain motor fuel taxes.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3552,"Relating to enhancing the security of the electric grid, making an appropriation.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3555,"Relating to certain administrative procedures and enforcement authority relating to state banks, state trust companies, and bank holding companies.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 3784,Relating to the prosecution of criminal offenses regarding unauthorized recordings.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HCR 130,Designating May 26 as John Wayne Day for a 10-year period beginning in 2015.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HR 939,Recognizing actor and veterans advocate Gary Sinise as an honorary Texan.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HR 940,Expressing support for Military Brat pins honoring those who grew up as dependents of military personnel.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HR 2442,In memory of Que Brittain of Argyle.,19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 10,"Relating to certain criminal and civil consequences of trafficking of persons, compelling prostitution, and certain other related criminal offenses; to the prevention, prosecution, and punishment of those offenses, and to compensation paid to victims of those offenses.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 11,"Relating to the powers and duties of the Texas Department of Public Safety, military and law enforcement training, and the investigation, prosecution, punishment, and prevention of certain offenses; creating an offense and increasing a criminal penalty; authorizing fees.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
HB 21,"Relating to authorizing patients with certain terminal illnesses to access certain investigational drugs, biological products, and devices that are in clinical trials.",19421,Tan Parker,author,84R,4090,Rep. Tan Parker,Tan Parker
