Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SR 96,Congratulating the 2005-2006 cheerleading squad of Victoria Memorial High School in Victoria for winning a national championship.,19704,Kenneth Armbrister,author,793,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
1,1,1,SR 200,"In memory of Patrick Hughes Keefe, Jr., of Victoria.",19704,Kenneth Armbrister,author,793,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
2,2,2,SB 33,Relating to the authority of the governor to issue evacuation orders during disasters.,19704,Kenneth Armbrister,author,793,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
3,3,3,SB 37,Relating to disclosure and use of sales price information for ad valorem tax purposes.,19704,Kenneth Armbrister,author,793,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
4,4,4,SCR 6,Recognizing the cultural importance of Tejano music.,19704,Kenneth Armbrister,author,793,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
5,5,5,SCR 11,Memorializing Congress to reauthorize certain provisions of the Voting Rights Act of 1965.,19704,Kenneth Armbrister,author,793,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
6,6,6,HB 5,Relating to increases in the taxes on cigarettes and other tobacco products.,19704,Kenneth Armbrister,sponsor,793,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
7,7,7,SB 34,"Relating to authorizing the state to operate video lottery at racetracks, to the operation of video lottery by certain Indian tribes, and to the authority of the Texas Lottery Commission; providing penalties.",19704,Kenneth Armbrister,author,792,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
8,8,8,SB 41,Relating to the exercise of the power of eminent domain.,19704,Kenneth Armbrister,author,792,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
9,9,9,SB 32,"Relating to the designation of a portion of State Highway 130 in Williamson, Travis, Caldwell, and Guadalupe Counties as the Pickle Parkway.",19704,Kenneth Armbrister,author,792,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
10,10,10,SB 15,"Relating to the management of the water resources of the state, including the protection of instream flows and freshwater inflows.",19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
11,11,11,SB 24,Relating to the maximum permitted withdrawals and critical period management of groundwater in the area regulated by the Edwards Aquifer Authority and to the operations and oversight of the Edwards Aquifer Authority.,19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
12,12,12,SB 38,Relating to the authorization and regulation of electronic pull-tab bingo; not authorizing the use of slot machines or video lottery terminals.,19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
13,13,13,SB 46,"Relating to authorizing the state to operate video lottery at racetracks, to the operation of video lottery by certain Indian tribes, and to the authority of the Texas Lottery Commission; providing penalties.",19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
14,14,14,SR 56,Recognizing John Hybner on the occasion of his retirement.,19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
15,15,15,SR 93,"In memory of Henry John Hauschild, Jr., of Victoria.",19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
16,16,16,SR 94,In memory of Christopher Reed Kilpatrick of Columbus.,19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
17,17,17,SB 87,"Relating to the designation of State Highway 130 in Williamson, Travis, Caldwell, and Guadalupe Counties as the Pickle Parkway.",19704,Kenneth Armbrister,author,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
18,18,18,SB 11,"Relating to the compensation of state judges and county judges, to the computation of retirement benefits for state judges and for members of the elected class of the Employees Retirement System of Texas, and to providing funds for court-related purposes.",19704,Kenneth Armbrister,coauthor,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
19,19,19,HCR 11,"Granting the legislature permission to adjourn for more than three days during the period beginning on Tuesday, June 21, 2005, and ending on Monday, June 27, 2005.",19704,Kenneth Armbrister,sponsor,791,1065,Sen. Kenneth Armbrister,Kenneth Armbrister
