Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 544,Relating to the civil commitment of sexually violent predators; providing a penalty.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
1,1,1,HB 720,Relating to the punishment for the offense of burglary.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
2,2,2,HB 721,Relating to the penalty for desecration of a cemetery.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
3,3,3,HB 722,Relating to the number of certified peace officers employed by the Texas Forest Service.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
4,4,4,HB 1160,Relating to the fiscal year of a school district and to the submission of a preliminary appraisal roll to a school district.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
5,5,5,HB 1425,Relating to a traffic offense committed in a construction or maintenance work zone.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
6,6,6,HB 1426,Relating to eligibility for appointment to certain appraisal review boards.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
7,7,7,HB 1427,Relating to the limitations period for filing a suit for unpaid court-ordered child support.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
8,8,8,HB 1428,Relating to the prosecution of and the punishment for the offense of unlawful restraint.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
9,9,9,HB 1946,Relating to the payment of state aid to community supervision and corrections departments for the supervision of misdemeanants.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
10,10,10,HB 1947,Relating to allowing a landowner to take a depredating fur-bearing animal without a hunting or trapping license.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
11,11,11,HB 1948,Relating to the regulation of the sale and inspection of real estate.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
12,12,12,HB 2019,Relating to the conveyance of certain state-owned real property in Cherokee County to the City of Rusk.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
13,13,13,HB 2963,Relating to the time for bringing an action relating to the title of property acquired at a delinquent ad valorem tax sale.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
14,14,14,HB 2964,Relating to limitations on the transfer of a school district ad valorem tax freeze on the residence homestead of an elderly person.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
15,15,15,HB 2971,Relating to certain training and licensing requirements for appointment as a county jailer.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
16,16,16,HB 2972,Relating to the eligibility of a defendant convicted of a felony for release on bail pending appeal.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
17,17,17,HB 2973,Relating to regulating the taking of coyotes as fur-bearing animals.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
18,18,18,HB 2974,Relating to the eligibility of certain defendants charged with drug-related offenses for deferred adjudication community supervision.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
19,19,19,HB 3354,Relating to the creation of the Neches River Coordinating Council.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
20,20,20,HB 3355,Relating to the responsibility for transporting certain juvenile offenders.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
21,21,21,HB 3356,Relating to assessment of damages in a condemnation proceeding.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
22,22,22,HB 3357,Relating to action by a court in an appeal.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
23,23,23,HB 3358,Relating to amending a petition for judicial review of certain ad valorem tax determinations.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
24,24,24,HB 3835,"Relating to the creation, administration, powers, duties, operations, and financing of the Brazos Valley Groundwater Conservation District.",30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
25,25,25,HCR 269,Honoring the release of U.S. Army Specialist Steven M. Gonzales.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
26,26,26,HJR 76,Proposing a constitutional amendment relating to the application of equity loan law to cooperative membership fees and certificates.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
27,27,27,HR 61,Welcoming exemplary Kiwanian Lisa McCoy Cessna to the Capitol.,30004,Todd Staples,author,76R,4515,Rep. Todd Staples,Todd Staples
